FECHA;ACTIVIDAD;TERRITORIAL;SERVICIO;IDIOMA;OFRECIDAS;ATENDIDAS;ABANDONADAS;DESCONECTADAS;AHT;NDA;PREVISION;DESV. OFRECIDAS VS PREVISION
09/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
09/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
09/01/2025;Cita previa;Andalucía;Citas;Castellano;3751;3527;184;40;00:03:41;94,03%;3969,951553;-5,52%
09/01/2025;Cita previa;Andalucía;Citas;Inglés;84;74;6;4;00:03:12;88,10%;;0,00%
09/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
09/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1045;979;46;20;00:04:03;93,68%;1035,857284;0,88%
09/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;23;14;6;3;00:04:05;60,87%;;0,00%
09/01/2025;Cita previa;Área Privada;Informes;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
09/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
09/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3446;3175;200;71;00:03:36;92,14%;3362,730284;2,48%
09/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;4;3;1;0;00:03:34;75,00%;;0,00%
09/01/2025;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
09/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;917;867;44;6;00:03:54;94,55%;939,261619;-2,37%
09/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;1;0;0;00:02:17;100,00%;;0,00%
09/01/2025;Cita previa;Mediterráneo;Citas;Castellano;2976;2746;178;52;00:03:48;92,27%;3056,441695;-2,63%
09/01/2025;Cita previa;Mediterráneo;Citas;Catalán;241;229;8;4;00:03:20;95,02%;;0,00%
09/01/2025;Cita previa;Mediterráneo;Citas;Inglés;21;16;2;3;00:05:01;76,19%;;0,00%
09/01/2025;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
09/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1051;999;45;7;00:04:20;95,05%;1043,768291;0,69%
09/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;34;34;0;0;00:03:35;100,00%;;0,00%
09/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;5;3;2;0;00:05:06;60,00%;;0,00%
09/01/2025;Vithas 900;Global;Información;Castellano;66;65;1;0;00:03:36;98,48%;50,1637266;31,57%
10/01/2025;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/01/2025;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/01/2025;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
10/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
10/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
10/01/2025;Cita previa;Andalucía;Citas;Castellano;2859;2764;82;13;00:03:55;96,68%;3063,002607;-6,66%
10/01/2025;Cita previa;Andalucía;Citas;Inglés;96;89;4;3;00:03:24;92,71%;;0,00%
10/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;936;891;40;5;00:04:09;95,19%;803,4277316;16,50%
10/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;23;14;5;4;00:03:46;60,87%;;0,00%
10/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
10/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2819;2644;147;28;00:03:46;93,79%;2644,094698;6,61%
10/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;0;0;1;00:00:00;0,00%;;0,00%
10/01/2025;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;892;837;48;7;00:04:13;93,83%;738,5810867;20,77%
10/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;2;1;1;0;00:02:26;50,00%;;0,00%
10/01/2025;Cita previa;Mediterráneo;Citas;Castellano;2362;2256;84;22;00:03:45;95,51%;2263,199268;4,37%
10/01/2025;Cita previa;Mediterráneo;Citas;Catalán;173;160;6;7;00:02:55;92,49%;;0,00%
10/01/2025;Cita previa;Mediterráneo;Citas;Inglés;11;6;2;3;00:03:16;54,55%;;0,00%
10/01/2025;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
10/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;899;853;36;10;00:04:09;94,88%;760,8952047;18,15%
10/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;29;26;2;1;00:02:11;89,66%;;0,00%
10/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;2;0;0;00:09:10;100,00%;;0,00%
10/01/2025;Vithas 900;Global;Información;Castellano;70;69;1;0;00:03:09;98,57%;44,5899792;56,99%
13/01/2025;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
13/01/2025;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
13/01/2025;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
13/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
13/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
13/01/2025;Cita previa;Andalucía;Citas;Castellano;4964;4556;330;78;00:03:47;91,78%;4928,955516;0,71%
13/01/2025;Cita previa;Andalucía;Citas;Inglés;110;97;7;6;00:04:02;88,18%;;0,00%
13/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
13/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1317;1262;43;12;00:04:02;95,82%;1275,302904;3,27%
13/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;20;18;2;0;00:05:31;90,00%;;0,00%
13/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
13/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;4767;4243;392;132;00:03:41;89,01%;4082,073586;16,78%
13/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;2;2;0;0;00:02:44;100,00%;;0,00%
13/01/2025;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
13/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;1219;1156;54;9;00:04:00;94,83%;1136,2689;7,28%
13/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;4;2;1;1;00:02:20;50,00%;;0,00%
13/01/2025;Cita previa;Mediterráneo;Citas;Castellano;4172;3811;258;103;00:03:36;91,35%;3640,572781;14,60%
13/01/2025;Cita previa;Mediterráneo;Citas;Catalán;372;347;13;12;00:02:53;93,28%;;0,00%
13/01/2025;Cita previa;Mediterráneo;Citas;Inglés;16;10;6;0;00:05:12;62,50%;;0,00%
13/01/2025;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
13/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1467;1393;61;13;00:04:02;94,96%;1214,129611;20,83%
13/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;43;38;2;3;00:03:16;88,37%;;0,00%
13/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;5;2;3;0;00:04:18;40,00%;;0,00%
13/01/2025;Vithas 900;Global;Información;Castellano;186;182;4;0;00:03:02;97,85%;55,51716778;235,03%
14/01/2025;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
14/01/2025;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
14/01/2025;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
14/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
14/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
14/01/2025;Cita previa;Andalucía;Citas;Castellano;3671;3606;63;2;00:03:48;98,23%;4217,303566;-12,95%
14/01/2025;Cita previa;Andalucía;Citas;Inglés;70;63;5;2;00:02:54;90,00%;;0,00%
14/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
14/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1159;1100;46;13;00:04:07;94,91%;1094,639557;5,88%
14/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;16;9;4;3;00:03:55;56,25%;;0,00%
14/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
14/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3655;3540;102;13;00:03:30;96,85%;3498,599291;4,47%
14/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;4;4;0;0;00:04:57;100,00%;;0,00%
14/01/2025;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
14/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;982;940;35;7;00:03:59;95,72%;979,7405915;0,23%
14/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;2;2;0;0;00:08:41;100,00%;;0,00%
14/01/2025;Cita previa;Mediterráneo;Citas;Castellano;3141;3029;103;9;00:03:34;96,43%;3349,045014;-6,21%
14/01/2025;Cita previa;Mediterráneo;Citas;Catalán;200;194;6;0;00:02:49;97,00%;;0,00%
14/01/2025;Cita previa;Mediterráneo;Citas;Inglés;16;15;1;0;00:06:41;93,75%;;0,00%
14/01/2025;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
14/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1095;1020;52;23;00:04:04;93,15%;1151,211947;-4,88%
14/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;38;36;0;2;00:02:34;94,74%;;0,00%
14/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;2;0;0;00:04:52;100,00%;;0,00%
14/01/2025;Vithas 900;Global;Información;Castellano;92;92;0;0;00:02:53;100,00%;53,43527399;72,17%
15/01/2025;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
15/01/2025;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
15/01/2025;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
15/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
15/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
15/01/2025;Cita previa;Andalucía;Citas;Castellano;3372;3269;89;14;00:03:43;96,95%;3971,680787;-15,10%
15/01/2025;Cita previa;Andalucía;Citas;Inglés;87;85;2;0;00:03:15;97,70%;;0,00%
15/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
15/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1122;1061;47;14;00:04:15;94,56%;1031,0129;8,83%
15/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;18;14;2;2;00:05:30;77,78%;;0,00%
15/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
15/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3309;3192;101;16;00:03:36;96,46%;3281,973818;0,82%
15/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;2;2;0;0;00:00:26;100,00%;;0,00%
15/01/2025;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
15/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;1028;985;37;6;00:03:58;95,82%;916,7936486;12,13%
15/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;1;0;0;00:00:00;100,00%;;0,00%
15/01/2025;Cita previa;Mediterráneo;Citas;Castellano;2759;2652;93;14;00:03:47;96,12%;3015,812354;-8,52%
15/01/2025;Cita previa;Mediterráneo;Citas;Catalán;222;213;7;2;00:02:54;95,95%;;0,00%
15/01/2025;Cita previa;Mediterráneo;Citas;Inglés;16;16;0;0;00:03:14;100,00%;;0,00%
15/01/2025;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
15/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1111;1032;62;17;00:04:02;92,89%;1029,991033;7,87%
15/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;38;32;4;2;00:02:28;84,21%;;0,00%
15/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;8;6;2;0;00:05:56;75,00%;;0,00%
15/01/2025;Vithas 900;Global;Información;Castellano;74;69;5;0;00:03:04;93,24%;48,69643863;51,96%
16/01/2025;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/01/2025;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/01/2025;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
16/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
16/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
16/01/2025;Cita previa;Andalucía;Citas;Castellano;2988;2882;90;16;00:03:45;96,45%;3295,216704;-9,32%
16/01/2025;Cita previa;Andalucía;Citas;Inglés;59;57;1;1;00:03:19;96,61%;;0,00%
16/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;970;909;51;10;00:04:12;93,71%;859,8024884;12,82%
16/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;17;10;6;1;00:04:18;58,82%;;0,00%
16/01/2025;Cita previa;Área Privada;Vithas PRI;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
16/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3169;3046;103;20;00:03:33;96,12%;2791,19905;13,54%
16/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;3;2;0;1;00:02:59;66,67%;;0,00%
16/01/2025;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;1058;1005;38;15;00:03:31;94,99%;779,6242687;35,71%
16/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;10;6;3;1;00:05:32;60,00%;;0,00%
16/01/2025;Cita previa;Mediterráneo;Citas;Castellano;2459;2372;77;10;00:03:35;96,46%;2536,967415;-3,07%
16/01/2025;Cita previa;Mediterráneo;Citas;Catalán;169;163;5;1;00:02:33;96,45%;;0,00%
16/01/2025;Cita previa;Mediterráneo;Citas;Inglés;24;24;0;0;00:03:31;100,00%;;0,00%
16/01/2025;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
16/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1111;1061;36;14;00:04:04;95,50%;866,3689376;28,24%
16/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;33;28;3;2;00:02:33;84,85%;;0,00%
16/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;5;4;0;1;00:03:26;80,00%;;0,00%
16/01/2025;Vithas 900;Global;Información;Castellano;67;66;1;0;00:03:18;98,51%;41,63787583;60,91%
17/01/2025;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/01/2025;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/01/2025;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
17/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
17/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
17/01/2025;Cita previa;Andalucía;Citas;Castellano;2375;2329;39;7;00:03:50;98,06%;2796,654554;-15,08%
17/01/2025;Cita previa;Andalucía;Citas;Inglés;75;66;6;3;00:04:24;88,00%;;0,00%
17/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;775;737;27;11;00:03:57;95,10%;733,5644506;5,65%
17/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;17;14;2;1;00:03:15;82,35%;;0,00%
17/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;2480;2418;50;12;00:03:43;97,50%;2414,17342;2,73%
17/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;1;1;0;0;00:00:23;100,00%;;0,00%
17/01/2025;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;872;839;25;8;00:04:21;96,22%;674,3566444;29,31%
17/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;2;1;1;0;00:06:59;50,00%;;0,00%
17/01/2025;Cita previa;Mediterráneo;Citas;Castellano;1781;1736;38;7;00:03:44;97,47%;2066,399331;-13,81%
17/01/2025;Cita previa;Mediterráneo;Citas;Catalán;124;118;6;0;00:03:10;95,16%;;0,00%
17/01/2025;Cita previa;Mediterráneo;Citas;Inglés;21;20;0;1;00:04:25;95,24%;;0,00%
17/01/2025;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
17/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;765;719;31;15;00:04:05;93,99%;694,7304043;10,11%
17/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;24;23;0;1;00:03:35;95,83%;;0,00%
17/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;1;1;0;0;00:02:47;100,00%;;0,00%
17/01/2025;Vithas 900;Global;Información;Castellano;52;52;0;0;00:03:41;100,00%;40,7125897;27,72%
20/01/2025;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/01/2025;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/01/2025;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
20/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
20/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
20/01/2025;Cita previa;Andalucía;Citas;Castellano;4504;4318;162;24;00:03:42;95,87%;4928,955516;-8,62%
20/01/2025;Cita previa;Andalucía;Citas;Inglés;84;68;7;9;00:04:03;80,95%;;0,00%
20/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1143;1089;45;9;00:04:04;95,28%;1275,302904;-10,37%
20/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;27;24;2;1;00:04:44;88,89%;;0,00%
20/01/2025;Cita previa;Área Privada;Vithas PRI;Castellano;2;2;0;0;00:09:45;100,00%;;0,00%
20/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;4101;3870;173;58;00:03:33;94,37%;4082,073586;0,46%
20/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;2;1;1;0;00:03:21;50,00%;;0,00%
20/01/2025;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;975;923;47;5;00:04:14;94,67%;1136,2689;-14,19%
20/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;1;1;0;0;00:00:12;100,00%;;0,00%
20/01/2025;Cita previa;Mediterráneo;Citas;Castellano;3556;3398;134;24;00:03:34;95,56%;3801,520695;-6,46%
20/01/2025;Cita previa;Mediterráneo;Citas;Catalán;341;324;15;2;00:02:45;95,01%;;0,00%
20/01/2025;Cita previa;Mediterráneo;Citas;Inglés;10;9;0;1;00:03:46;90,00%;;0,00%
20/01/2025;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
20/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1149;1081;61;7;00:04:07;94,08%;1254,366589;-8,40%
20/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;53;42;4;7;00:03:27;79,25%;;0,00%
20/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;2;2;0;0;00:04:10;100,00%;;0,00%
20/01/2025;Vithas 900;Global;Información;Castellano;73;73;0;0;00:03:33;100,00%;55,51716778;31,49%
21/01/2025;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/01/2025;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/01/2025;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
21/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
21/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
21/01/2025;Cita previa;Andalucía;Citas;Castellano;3640;3546;82;12;00:03:51;97,42%;4207,740519;-13,49%
21/01/2025;Cita previa;Andalucía;Citas;Inglés;96;86;6;4;00:04:12;89,58%;;0,00%
21/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1012;953;42;17;00:04:16;94,17%;1092,157382;-7,34%
21/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;9;8;0;1;00:06:17;88,89%;;0,00%
21/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;1;0;1;0;00:00:00;0,00%;;0,00%
21/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Castellano;3426;3327;92;7;00:03:38;97,11%;3490,665959;-1,85%
21/01/2025;Cita previa;Madrid, Norte y Canarias;Citas;Inglés;3;1;0;2;00:00:33;33,33%;;0,00%
21/01/2025;Cita previa;Madrid, Norte y Canarias;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Castellano;1009;957;43;9;00:03:53;94,85%;977,5189575;3,22%
21/01/2025;Cita previa;Madrid, Norte y Canarias;Radiodiagnóstico;Inglés;0;0;0;0;00:00:00;0,00%;;0,00%
21/01/2025;Cita previa;Mediterráneo;Citas;Castellano;2841;2749;88;4;00:03:47;96,76%;3498,888932;-18,80%
21/01/2025;Cita previa;Mediterráneo;Citas;Catalán;233;226;5;2;00:02:57;97,00%;;0,00%
21/01/2025;Cita previa;Mediterráneo;Citas;Inglés;5;5;0;0;00:05:39;100,00%;;0,00%
21/01/2025;Cita previa;Mediterráneo;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
21/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Castellano;1134;1074;50;10;00:04:07;94,71%;1187,96102;-4,54%
21/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Catalán;34;33;0;1;00:02:25;97,06%;;0,00%
21/01/2025;Cita previa;Mediterráneo;Radiodiagnóstico;Inglés;6;6;0;0;00:04:09;100,00%;;0,00%
21/01/2025;Vithas 900;Global;Información;Castellano;56;55;1;0;00:03:28;98,21%;53,31410556;5,04%
22/01/2025;Campaña Mutua;Global;Información;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
22/01/2025;Campaña Sin Esperas;Global;Citas;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
22/01/2025;Campaña Top Doctor;Andalucía;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
22/01/2025;Campaña Top Doctor;Madrid, Norte y Canarias;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
22/01/2025;Campaña Top Doctor;Mediterráneo;Citas;Castellano;0;0;0;0;00:00:00;0,00%;0;0,00%
22/01/2025;Cita previa;Andalucía;Citas;Castellano;3436;3330;77;29;00:03:41;96,92%;3962,674708;-13,29%
22/01/2025;Cita previa;Andalucía;Citas;Inglés;74;64;5;5;00:03:28;86,49%;;0,00%
22/01/2025;Cita previa;Andalucía;Contingencia;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
22/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Castellano;1035;973;43;19;00:04:16;94,01%;1028,675003;0,61%
22/01/2025;Cita previa;Andalucía;Radiodiagnóstico;Inglés;14;10;2;2;00:05:36;71,43%;;0,00%
22/01/2025;Cita previa;Madrid, Norte y Canarias;BackOffice;Castellano;0;0;0;0;00:00:00;0,00%;;0,00%
